iButton_Temp,Time_Date,Object,Size,Location,id,Month,Season
39,8/20/20 6:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
37.5,8/20/20 7:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
36,8/20/20 8:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
34.5,8/20/20 9:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
33.5,8/20/20 10:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
33,8/20/20 11:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
32.5,8/21/20 12:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
32,8/21/20 1:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
31,8/21/20 2:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
31,8/21/20 3:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
30.5,8/21/20 4:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
30,8/21/20 5:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
29.5,8/21/20 6:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
30.5,8/21/20 7:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
32.5,8/21/20 8:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
35,8/21/20 9:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
41,8/21/20 10:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
47.5,8/21/20 11:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
52,8/21/20 12:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
53,8/21/20 1:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
52.5,8/21/20 2:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
49.5,8/21/20 3:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
46,8/21/20 4:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
43.5,8/21/20 5:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
39.5,8/21/20 6:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
36.5,8/21/20 7:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
35,8/21/20 8:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
34.5,8/21/20 9:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
33.5,8/21/20 10:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
33.5,8/21/20 11:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
33,8/22/20 12:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
32.5,8/22/20 1:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
32,8/22/20 2:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
32,8/22/20 3:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
31.5,8/22/20 4:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
31,8/22/20 5:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
31,8/22/20 6:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
32,8/22/20 7:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
33,8/22/20 8:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
37,8/22/20 9:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
42,8/22/20 10:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
47,8/22/20 11:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
52.5,8/22/20 12:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
53.5,8/22/20 1:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
53.5,8/22/20 2:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
50,8/22/20 3:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
46,8/22/20 4:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
41.5,8/22/20 5:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
38.5,8/22/20 6:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
37,8/22/20 7:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
36,8/22/20 8:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
35.5,8/22/20 9:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
34.5,8/22/20 10:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
33.5,8/22/20 11:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
32.5,8/23/20 12:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
32,8/23/20 1:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
32,8/23/20 2:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
32,8/23/20 3:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
31.5,8/23/20 4:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
31.5,8/23/20 5:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
31.5,8/23/20 6:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
32.5,8/23/20 7:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
34,8/23/20 8:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
36.5,8/23/20 9:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
41.5,8/23/20 10:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
46.5,8/23/20 11:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
51.5,8/23/20 12:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
53.5,8/23/20 1:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
53,8/23/20 2:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
50,8/23/20 3:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
45,8/23/20 4:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
42,8/23/20 5:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
39.5,8/23/20 6:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
38,8/23/20 7:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
37,8/23/20 8:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
36,8/23/20 9:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
35,8/23/20 10:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
34.5,8/23/20 11:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
34,8/24/20 12:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
33.5,8/24/20 1:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
33,8/24/20 2:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
32.5,8/24/20 3:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
32.5,8/24/20 4:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
32,8/24/20 5:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
31.5,8/24/20 6:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
32.5,8/24/20 7:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
34,8/24/20 8:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
37.5,8/24/20 9:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
42,8/24/20 10:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
47.5,8/24/20 11:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
52,8/24/20 12:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
52,8/24/20 1:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
52.5,8/24/20 2:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
50.5,8/24/20 3:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
46.5,8/24/20 4:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
43,8/24/20 5:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
40,8/24/20 6:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
38.5,8/24/20 7:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
37,8/24/20 8:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
36,8/24/20 9:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
35,8/24/20 10:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
34.5,8/24/20 11:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
33.5,8/25/20 12:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
33,8/25/20 1:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
32,8/25/20 2:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
32,8/25/20 3:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
31.5,8/25/20 4:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
31,8/25/20 5:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
31,8/25/20 6:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
32,8/25/20 7:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
34,8/25/20 8:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
38,8/25/20 9:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
42,8/25/20 10:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
47,8/25/20 11:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
53.5,8/25/20 12:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
56,8/25/20 1:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
55,8/25/20 2:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
49.5,8/25/20 3:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
44,8/25/20 4:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
42,8/25/20 5:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
39.5,8/25/20 6:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
38,8/25/20 7:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
37,8/25/20 8:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
35.5,8/25/20 9:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
35,8/25/20 10:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
34,8/25/20 11:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
33.5,8/26/20 12:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
33,8/26/20 1:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
32,8/26/20 2:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
32,8/26/20 3:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
31.5,8/26/20 4:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
31,8/26/20 5:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
31,8/26/20 6:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
32,8/26/20 7:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
33.5,8/26/20 8:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
37.5,8/26/20 9:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
41.5,8/26/20 10:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
47.5,8/26/20 11:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
52,8/26/20 12:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
53,8/26/20 1:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
53,8/26/20 2:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
49,8/26/20 3:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
44,8/26/20 4:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
41.5,8/26/20 5:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
39.5,8/26/20 6:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
37.5,8/26/20 7:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
36,8/26/20 8:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
35,8/26/20 9:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
34,8/26/20 10:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
33,8/26/20 11:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
32.5,8/27/20 12:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
32,8/27/20 1:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
31.5,8/27/20 2:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
31.5,8/27/20 3:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
31,8/27/20 4:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
30.5,8/27/20 5:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
30.5,8/27/20 6:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
31,8/27/20 7:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
32.5,8/27/20 8:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
35.5,8/27/20 9:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
40,8/27/20 10:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
45.5,8/27/20 11:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
48.5,8/27/20 12:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
49.5,8/27/20 1:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
50,8/27/20 2:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
48,8/27/20 3:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
44,8/27/20 4:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
41,8/27/20 5:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
38.5,8/27/20 6:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
36.5,8/27/20 7:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
35,8/27/20 8:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
34,8/27/20 9:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
33,8/27/20 10:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
32.5,8/27/20 11:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
32,8/28/20 12:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
31.5,8/28/20 1:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
31,8/28/20 2:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
30.5,8/28/20 3:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
30,8/28/20 4:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
29.5,8/28/20 5:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
29.5,8/28/20 6:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
30,8/28/20 7:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
33.5,8/28/20 8:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
36,8/28/20 9:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
39,8/28/20 10:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
43,8/28/20 11:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
45,8/28/20 12:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
47.5,8/28/20 1:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
47.5,8/28/20 2:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
44.5,8/28/20 3:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
40.5,8/28/20 4:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
39.5,8/28/20 5:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
38.5,8/28/20 6:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
37,8/28/20 7:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
36.5,8/28/20 8:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
35.5,8/28/20 9:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
34,8/28/20 10:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
33.5,8/28/20 11:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
33,8/29/20 12:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
32.5,8/29/20 1:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
32,8/29/20 2:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
31.5,8/29/20 3:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
31.5,8/29/20 4:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
31.5,8/29/20 5:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
31,8/29/20 6:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
32,8/29/20 7:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
35,8/29/20 8:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
37,8/29/20 9:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
39.5,8/29/20 10:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
43,8/29/20 11:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
46,8/29/20 12:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
48.5,8/29/20 1:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
49.5,8/29/20 2:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
49.5,8/29/20 3:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
47.5,8/29/20 4:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
45,8/29/20 5:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
42.5,8/29/20 6:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
40,8/29/20 7:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
38.5,8/29/20 8:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
38.5,8/29/20 9:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
37,8/29/20 10:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
36.5,8/29/20 11:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
36,8/30/20 12:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
35.5,8/30/20 1:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
35,8/30/20 2:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
34.5,8/30/20 3:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
34,8/30/20 4:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
33.5,8/30/20 5:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
33.5,8/30/20 6:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
34.5,8/30/20 7:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
36.5,8/30/20 8:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
38,8/30/20 9:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
41,8/30/20 10:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
44.5,8/30/20 11:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
51,8/30/20 12:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
54.5,8/30/20 1:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
53.5,8/30/20 2:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
50,8/30/20 3:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
47,8/30/20 4:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
44.5,8/30/20 5:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
42.5,8/30/20 6:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
41,8/30/20 7:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
39.5,8/30/20 8:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
38.5,8/30/20 9:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
37,8/30/20 10:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
36.5,8/30/20 11:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
36,8/31/20 12:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
36,8/31/20 1:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
35.5,8/31/20 2:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
35,8/31/20 3:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
34,8/31/20 4:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
33.5,8/31/20 5:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
33,8/31/20 6:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
34.5,8/31/20 7:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
36.5,8/31/20 8:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
38.5,8/31/20 9:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
41,8/31/20 10:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
46,8/31/20 11:38:00 AM,Bush,Medium,Tzeelim,1,8,Summer
50,8/31/20 12:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
52.5,8/31/20 1:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
53.5,8/31/20 2:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
51,8/31/20 3:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
48,8/31/20 4:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
45,8/31/20 5:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
43,8/31/20 6:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
41,8/31/20 7:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
40,8/31/20 8:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
38.5,8/31/20 9:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
37.5,8/31/20 10:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
37,8/31/20 11:38:00 PM,Bush,Medium,Tzeelim,1,8,Summer
34,08/03/2020 7:29,Bush,Medium,Mishmar,2,8,Summer
35.5,08/03/2020 8:29,Bush,Medium,Mishmar,2,8,Summer
36.5,08/03/2020 9:29,Bush,Medium,Mishmar,2,8,Summer
38,08/03/2020 10:29,Bush,Medium,Mishmar,2,8,Summer
39.5,08/03/2020 11:29,Bush,Medium,Mishmar,2,8,Summer
41,08/03/2020 12:29,Bush,Medium,Mishmar,2,8,Summer
42,08/03/2020 13:29,Bush,Medium,Mishmar,2,8,Summer
43,08/03/2020 14:29,Bush,Medium,Mishmar,2,8,Summer
44.5,08/03/2020 15:29,Bush,Medium,Mishmar,2,8,Summer
46.5,08/03/2020 16:29,Bush,Medium,Mishmar,2,8,Summer
44.5,08/03/2020 17:29,Bush,Medium,Mishmar,2,8,Summer
42,08/03/2020 18:29,Bush,Medium,Mishmar,2,8,Summer
38.5,08/03/2020 19:29,Bush,Medium,Mishmar,2,8,Summer
36.5,08/03/2020 20:29,Bush,Medium,Mishmar,2,8,Summer
35,08/03/2020 21:29,Bush,Medium,Mishmar,2,8,Summer
35,08/03/2020 22:29,Bush,Medium,Mishmar,2,8,Summer
36,08/03/2020 23:29,Bush,Medium,Mishmar,2,8,Summer
35.5,08/04/2020 0:29,Bush,Medium,Mishmar,2,8,Summer
35,08/04/2020 1:29,Bush,Medium,Mishmar,2,8,Summer
34.5,08/04/2020 2:29,Bush,Medium,Mishmar,2,8,Summer
34,08/04/2020 3:29,Bush,Medium,Mishmar,2,8,Summer
32,08/04/2020 4:29,Bush,Medium,Mishmar,2,8,Summer
31.5,08/04/2020 5:29,Bush,Medium,Mishmar,2,8,Summer
32,08/04/2020 6:29,Bush,Medium,Mishmar,2,8,Summer
32.5,08/04/2020 7:29,Bush,Medium,Mishmar,2,8,Summer
34,08/04/2020 8:29,Bush,Medium,Mishmar,2,8,Summer
36,08/04/2020 9:29,Bush,Medium,Mishmar,2,8,Summer
38,08/04/2020 10:29,Bush,Medium,Mishmar,2,8,Summer
40,08/04/2020 11:29,Bush,Medium,Mishmar,2,8,Summer
40.5,08/04/2020 12:29,Bush,Medium,Mishmar,2,8,Summer
41.5,08/04/2020 13:29,Bush,Medium,Mishmar,2,8,Summer
44,08/04/2020 14:29,Bush,Medium,Mishmar,2,8,Summer
44.5,08/04/2020 15:29,Bush,Medium,Mishmar,2,8,Summer
45.5,08/04/2020 16:29,Bush,Medium,Mishmar,2,8,Summer
44,08/04/2020 17:29,Bush,Medium,Mishmar,2,8,Summer
43,08/04/2020 18:29,Bush,Medium,Mishmar,2,8,Summer
39.5,08/04/2020 19:29,Bush,Medium,Mishmar,2,8,Summer
37.5,08/04/2020 20:29,Bush,Medium,Mishmar,2,8,Summer
36.5,08/04/2020 21:29,Bush,Medium,Mishmar,2,8,Summer
36.5,08/04/2020 22:29,Bush,Medium,Mishmar,2,8,Summer
36.5,08/04/2020 23:29,Bush,Medium,Mishmar,2,8,Summer
35.5,08/05/2020 0:29,Bush,Medium,Mishmar,2,8,Summer
34.5,08/05/2020 1:29,Bush,Medium,Mishmar,2,8,Summer
33.5,08/05/2020 2:29,Bush,Medium,Mishmar,2,8,Summer
32.5,08/05/2020 3:29,Bush,Medium,Mishmar,2,8,Summer
32,08/05/2020 4:29,Bush,Medium,Mishmar,2,8,Summer
32,08/05/2020 5:29,Bush,Medium,Mishmar,2,8,Summer
31.5,08/05/2020 6:29,Bush,Medium,Mishmar,2,8,Summer
32.5,08/05/2020 7:29,Bush,Medium,Mishmar,2,8,Summer
34.5,08/05/2020 8:29,Bush,Medium,Mishmar,2,8,Summer
36,08/05/2020 9:29,Bush,Medium,Mishmar,2,8,Summer
37.5,08/05/2020 10:29,Bush,Medium,Mishmar,2,8,Summer
39,08/05/2020 11:29,Bush,Medium,Mishmar,2,8,Summer
40.5,08/05/2020 12:29,Bush,Medium,Mishmar,2,8,Summer
41.5,08/05/2020 13:29,Bush,Medium,Mishmar,2,8,Summer
42,08/05/2020 14:29,Bush,Medium,Mishmar,2,8,Summer
44,08/05/2020 15:29,Bush,Medium,Mishmar,2,8,Summer
46,08/05/2020 16:29,Bush,Medium,Mishmar,2,8,Summer
43.5,08/05/2020 17:29,Bush,Medium,Mishmar,2,8,Summer
41.5,08/05/2020 18:29,Bush,Medium,Mishmar,2,8,Summer
37.5,08/05/2020 19:29,Bush,Medium,Mishmar,2,8,Summer
36,08/05/2020 20:29,Bush,Medium,Mishmar,2,8,Summer
35,08/05/2020 21:29,Bush,Medium,Mishmar,2,8,Summer
35.5,08/05/2020 22:29,Bush,Medium,Mishmar,2,8,Summer
36,08/05/2020 23:29,Bush,Medium,Mishmar,2,8,Summer
35,08/06/2020 0:29,Bush,Medium,Mishmar,2,8,Summer
33.5,08/06/2020 1:29,Bush,Medium,Mishmar,2,8,Summer
32.5,08/06/2020 2:29,Bush,Medium,Mishmar,2,8,Summer
32,08/06/2020 3:29,Bush,Medium,Mishmar,2,8,Summer
32,08/06/2020 4:29,Bush,Medium,Mishmar,2,8,Summer
31,08/06/2020 5:29,Bush,Medium,Mishmar,2,8,Summer
31,08/06/2020 6:29,Bush,Medium,Mishmar,2,8,Summer
32,08/06/2020 7:29,Bush,Medium,Mishmar,2,8,Summer
33.5,08/06/2020 8:29,Bush,Medium,Mishmar,2,8,Summer
36,08/06/2020 9:29,Bush,Medium,Mishmar,2,8,Summer
38,08/06/2020 10:29,Bush,Medium,Mishmar,2,8,Summer
39.5,08/06/2020 11:29,Bush,Medium,Mishmar,2,8,Summer
40.5,08/06/2020 12:29,Bush,Medium,Mishmar,2,8,Summer
41.5,08/06/2020 13:29,Bush,Medium,Mishmar,2,8,Summer
43,08/06/2020 14:29,Bush,Medium,Mishmar,2,8,Summer
